,Ravenclaw,Slytherin,Gryffindor,Hufflepuff
0,2.155609385488696,-3.4935833738472937,0.17365769077110035,0.07341971999354402
1,0.06774688092424874,0.31113599915573903,-3.4631999261198763,2.242973070539858
2,-2.8793753155780135,-0.18656380789157656,0.2080837271909155,2.886224302436511
